,business_id,name,rating,zip_code,review_count,price
10,zj8Lq1T8KIC5zwFief15jg,Prince Street Pizza,4.5,10012,3253,$
11,8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,4.5,10038,575,$$
12,ysqgdbSrezXgVwER2kQWKA,Juliana's Pizza,4.5,11201,2118,$$
13,kxykwx5qTWBhlMh18MQ82Q,Luke's Lobster FiDi,4.5,10004,1129,$$
14,Lbs8QBRN1U7IYBo5Mcv-RQ,88 Lan Zhou Handmade Noodle,4.0,10013,1785,$
15,qfk_JyRqMmm6FDfoqN6GiA,Minus10 Ice Cream,4.0,10013,1266,$
16,ga6sRtE0l85iftw_5-W84Q,Dominique Ansel Bakery,4.0,10012,4365,$$
17,WIhm0W9197f_rRtDziq5qQ,Lombardi's Pizza,4.0,10012,6010,$$
18,oDRZt37ROqadlK3-VI0PfQ,Alimama,4.5,10013,869,$$
19,d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,4.5,10013,701,$$
1,RemvTpxalDjSew5HwmNzUQ,The Dead Rabbit,4.0,10004,1527,$$
2,kxykwx5qTWBhlMh18MQ82Q,Luke's Lobster FiDi,4.5,10004,1129,$$
3,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,4.0,10003,9898,$$
5,yH6t1JWcwkdWG4CS5KPvow,Adrienne's Pizzabar,4.0,10004,1633,$$
6,8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,4.5,10038,575,$$
7,vk7W3_sQwr7eZbRFsXv6rw,Taiyaki NYC,4.5,10013,2802,$
8,0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,4.0,10013,6002,$$
9,o6q3jm-dU5A6nV3r2lBg9A,Chinatown Ice Cream Factory,4.0,10013,2696,$
10,zj8Lq1T8KIC5zwFief15jg,Prince Street Pizza,4.5,10012,3253,$
12,d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,4.5,10013,701,$$
13,ysqgdbSrezXgVwER2kQWKA,Juliana's Pizza,4.5,11201,2118,$$
14,ga6sRtE0l85iftw_5-W84Q,Dominique Ansel Bakery,4.0,10012,4365,$$
15,DRitJoNGTkHXZvH_YpLIAw,Marc Forgione,4.5,10013,906,$$$
16,xTnivXEdEtXrnhp-z4JGvg,La Parisienne,4.5,10038,415,$$
17,GlPJPpKvPR4d8dmcSEYpdA,Takahachi Bakery,4.0,10007,885,$$
18,ypqK8DWM8Bcs43YveSJnNw,Manhatta,4.5,10005,416,$$$$
0,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,4.0,10003,9898,$$
1,jjJc_CrkB2HodEinB6cWww,LoveMama,4.5,10003,4731,$$
2,veq1Bl1DW3UWMekZJUsG1Q,Gramercy Tavern,4.5,10003,2846,$$$$
3,B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,4.5,10003,3050,$$
4,V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,4.0,10003,11878,$$
5,ikazsJps1k-Br2FbunwCtg,Spot Dessert Bar,4.0,10003,2904,$$
6,ETgJqJHV7BW6pIr9Ox74sA,Amélie,4.5,10011,2624,$$
7,ZD22cMZvSmfNsXS9vKizGA,Angel's Share,4.5,10003,2083,$$
8,dMhRafXdr765DHe0k-QfaQ,ABC Kitchen,4.0,10003,2934,$$$
9,ehUuSk5gPTCQmwS_ubgKRA,Upstate,4.5,10003,1817,$$
10,UA2M9QFZghe-9th2KwLoWQ,Burger & Lobster,4.0,10011,5329,$$
11,iBm8YTqNwrddsxWdqLPK-A,Caracas Arepa Bar,4.0,10009,2545,$$
12,TPBTUvbBVUfJeEWWy1o1QQ,Sundaes and Cones,4.5,10003,1470,$
13,vfYhEpp0x-DrNjC6GSJjPQ,Artichoke Basille's Pizza,4.0,10003,3904,$
14,vbvtWBbO3Q-Q15w7aHxgVg,Max Brenner - New York,3.5,10003,4594,$$
15,_gzXNKarTxagBp6_PkmQKw,Gotham Bar and Grill,4.5,10003,1581,$$$$
16,QArou0r7CmLNPWYRA9ecog,McSorleys Old Ale House,4.0,10003,1742,$
17,fVbUVAiLiGgLA_nxBFxyww,Thursday Kitchen,4.5,10009,1272,$$
18,1Ed-tb_0dBGrXfsYyehmvg,Momofuku Ssam Bar,4.0,10003,2420,$$$
19,FoR70YoGSb4_QavCe1WZEw,Beyond Sushi,4.5,10003,912,$$
0,jjJc_CrkB2HodEinB6cWww,LoveMama,4.5,10003,4731,$$
1,V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,4.0,10003,11878,$$
2,44SY464xDHbvOcjDzRbKkQ,Ippudo NY,4.0,10003,9898,$$
3,nU4XBdvxDABXqZ6CnB8Dig,Clinton Street Baking Company,4.0,10002,4918,$$
4,ehUuSk5gPTCQmwS_ubgKRA,Upstate,4.5,10003,1817,$$
5,iBm8YTqNwrddsxWdqLPK-A,Caracas Arepa Bar,4.0,10009,2545,$$
6,fVbUVAiLiGgLA_nxBFxyww,Thursday Kitchen,4.5,10009,1272,$$
7,vfYhEpp0x-DrNjC6GSJjPQ,Artichoke Basille's Pizza,4.0,10003,3904,$
8,VtJd1l64kqUUyWacwK0J2Q,Veniero's,4.0,10003,1999,$$
9,W4hobe10Fy54MKqmLaObEg,Cafe Mogador,4.0,10009,1864,$$
10,FlZ1zdVEKWv7dwqm8Uw8-w,Raku,4.5,10003,1004,$$
11,zj8Lq1T8KIC5zwFief15jg,Prince Street Pizza,4.5,10012,3253,$
12,HfJhenvKDi-ds8SUJFwrLg,Momofuku Noodle Bar,3.5,10003,4221,$$
13,veq1Bl1DW3UWMekZJUsG1Q,Gramercy Tavern,4.5,10003,2846,$$$$
14,VrCCr45dhN-RRM107iptdg,Russ & Daughters,4.5,10002,2134,$$
15,1Ed-tb_0dBGrXfsYyehmvg,Momofuku Ssam Bar,4.0,10003,2420,$$$
16,Gd3_3mxOvj2xYiqysV8rbQ,Xi'an Famous Foods,4.0,10003,1591,$$
17,ikazsJps1k-Br2FbunwCtg,Spot Dessert Bar,4.0,10003,2904,$$
18,lWOkeS-wV4no8qqA9OwwEg,Doughnut Plant,4.5,10002,3176,$$
19,sCC7-hSdCkNPExejZT9BAQ,The MasalaWala,4.5,10002,1439,$$
1,UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,4.5,10028,2537,$$
3,H4jJ7XB3CetIr1pg56CczQ,Levain Bakery,4.5,10023,7843,$$
4,-OixbLnFLCzQclxCSbUQ8w,Up Thai,4.5,10021,2176,$$
5,OAqsZMbjv66nOMqlimnYuQ,Uva,4.0,10075,2300,$$
6,_DcfYjnGffQI3iP1Be0kdA,Ladurée Madison Ave,4.5,10021,1864,$$$
7,xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,4.0,10019,9278,$
8,DZaN3bNWfwcm__sNw5bvDg,Daniel,4.5,10065,1564,$$$$
9,yN5rHxaIZMk6KFrbDNgZgA,Luke's Lobster Upper East Side,4.0,10028,1135,$$
10,O1fUmxt3kbV-rnyjBtzAfw,THEP Thai Restaurant,4.5,10021,898,$$
11,MidK0WWI0_1tZL8AuR7Jhw,Candle 79,4.0,10075,1315,$$
12,-P7qAIG1wr_gXW3nzIq5TA,Flex Mussels,4.0,10028,1016,$$
13,hJ1xHZbD7IRlVFNfoe5HGA,Shake Shack,4.0,10120,1362,$$
15,9pMhRYYgV7E9L7pzECtJKA,The Drunken Munkey - UES,4.5,10128,967,$$
16,xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,4.0,10024,3977,$$
17,Wbmqg0TkOVkzNh3HrJ9DIQ,Vietnaam,4.0,10128,769,$$
18,q2D80--iDkSwf_OKsS-jdA,La Pulperia UES,4.0,10028,722,$$
19,A_YpTLbAlEqeLVSs9bxbEA,Club A Steakhouse,4.5,10022,2706,$$$
0,A_YpTLbAlEqeLVSs9bxbEA,Club A Steakhouse,4.5,10022,2706,$$$
1,-OixbLnFLCzQclxCSbUQ8w,Up Thai,4.5,10021,2176,$$
2,UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,4.5,10028,2537,$$
4,DZaN3bNWfwcm__sNw5bvDg,Daniel,4.5,10065,1564,$$$$
6,_DcfYjnGffQI3iP1Be0kdA,Ladurée Madison Ave,4.5,10021,1864,$$$
7,OAqsZMbjv66nOMqlimnYuQ,Uva,4.0,10075,2300,$$
8,O1fUmxt3kbV-rnyjBtzAfw,THEP Thai Restaurant,4.5,10021,898,$$
9,wSGZA3DOFSUvALZRKCM_Sw,Tanoshi Sushi Sake Bar,4.5,10021,629,$$$$
10,C-8mGN7lt5rIraO5n-15ug,The Smith,4.0,10022,2542,$$
11,Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,4.0,11109,3024,$$
12,yN5rHxaIZMk6KFrbDNgZgA,Luke's Lobster Upper East Side,4.0,10028,1135,$$
13,MidK0WWI0_1tZL8AuR7Jhw,Candle 79,4.0,10075,1315,$$
14,c3eMI4_o4dPDDhPV_ibBYQ,Ess-a-Bagel,4.0,10022,3464,$
16,26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,4.5,10075,597,$$
17,1aD88qNRb08LGBkl84GQTA,Little Collins,4.5,10022,798,$$
19,x0k5kFArHLijdY8-NEQ7Xg,Bengal Tiger Indian Food,4.5,10019,1785,$$
2,UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,4.5,10028,2537,$$
3,-OixbLnFLCzQclxCSbUQ8w,Up Thai,4.5,10021,2176,$$
4,xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,4.0,10024,3977,$$
5,9pMhRYYgV7E9L7pzECtJKA,The Drunken Munkey - UES,4.5,10128,967,$$
6,_DcfYjnGffQI3iP1Be0kdA,Ladurée Madison Ave,4.5,10021,1864,$$$
7,OAqsZMbjv66nOMqlimnYuQ,Uva,4.0,10075,2300,$$
8,DZaN3bNWfwcm__sNw5bvDg,Daniel,4.5,10065,1564,$$$$
9,yN5rHxaIZMk6KFrbDNgZgA,Luke's Lobster Upper East Side,4.0,10028,1135,$$
10,Wbmqg0TkOVkzNh3HrJ9DIQ,Vietnaam,4.0,10128,769,$$
12,hJ1xHZbD7IRlVFNfoe5HGA,Shake Shack,4.0,10120,1362,$$
13,kmcgUxWhwlbmC-FAMTEF2g,Cafe D'Alsace,4.0,10128,1178,$$
14,MidK0WWI0_1tZL8AuR7Jhw,Candle 79,4.0,10075,1315,$$
15,O1fUmxt3kbV-rnyjBtzAfw,THEP Thai Restaurant,4.5,10021,898,$$
16,-P7qAIG1wr_gXW3nzIq5TA,Flex Mussels,4.0,10028,1016,$$
17,0vg2Z-HPwkyVVX613j2ysg,Peng's Noodle Folk,4.5,10028,419,$$
18,q2D80--iDkSwf_OKsS-jdA,La Pulperia UES,4.0,10028,722,$$
19,JDBgpyY-7KdRcBlNifVJSw,Lady M Cake Boutique,4.0,10075,1053,$$$
0,H4jJ7XB3CetIr1pg56CczQ,Levain Bakery,4.5,10023,7843,$$
2,xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,4.0,10024,3977,$$
5,xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,4.0,10019,9278,$
6,wXpCNNTT2kqh-fTnSWXdEA,Shake Shack,4.0,10024,2346,$$
7,HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,4.0,10023,1714,$$
8,XsElXaLxUPKquI78poB8yw,Maison Pickle,4.0,10024,885,$$
9,TuRPkrvAut11wfz1N3Sm7Q,Levain Bakery,4.5,10024,498,$$
10,H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,4.0,10024,1153,$$
11,JaFHhBaCNRJYaGW9zeFQCQ,Beard Papa's,4.5,10024,806,$
12,WHRHK3S1mQc3PmhwsGRvbw,Bibble & Sip,4.5,10019,4666,$
13,vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,4.0,10024,1067,$$
14,zBf-m72ATTPTey-_9vu3Yw,Peacefood Cafe,4.0,10024,1253,$$
15,UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,4.5,10028,2537,$$
16,EvAJBgBdgOt1jx1EufRN7w,Jin Ramen,4.0,10024,863,$$
17,83BXSwE0166sObnXLUE4bQ,Land,4.0,10024,1038,$$
18,1DfbZ0VsSCg9g1KILmnvzQ,Per Se,4.5,10019,1623,$$$$
19,ahWC_GUPWPMyYiSKsgBPiA,Luke's Lobster Upper West Side,4.0,10024,679,$$
1,H4jJ7XB3CetIr1pg56CczQ,Levain Bakery,4.5,10023,7843,$$
2,xt4sa64WOrpJvZBDPNPNYg,Jacob's Pickles,4.0,10024,3977,$$
3,JV5oa5-KGdiWnqrKPoxSug,Absolute Bagels,4.5,10025,1358,$
5,tsiC3VpO-hZEb98Qk3p-DQ,Amy Ruth's,4.0,10026,2555,$$
6,QHYqNQhQ8NVK0RX68Y4PuQ,Levain Bakery,4.5,10026,708,$$
7,UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,4.5,10028,2537,$$
8,xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,4.0,10019,9278,$
9,sKIYGvENchifk1YwFe77pA,Saiguette,4.5,10025,596,$$
10,vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,4.0,10024,1067,$$
11,p2zm0HnXZkI2yCAuYLb45g,Thai Market,4.0,10025,984,$$
12,IJg3TdXz8IzKTfcspmr8MQ,Seasoned Vegan,4.0,10026,1114,$$
14,JUPxlDVMxuRSsqMcH6RCVg,Mitsuwa Marketplace,4.5,07020,1579,$$
15,XsElXaLxUPKquI78poB8yw,Maison Pickle,4.0,10024,885,$$
16,mTWlEiCUEBlxBAkIikkB1A,Carmine's Italian Restaurant - Upper West Side,4.0,10024,1310,$$
17,J9xVQScnr0lYWl61_mLXMA,Lido,4.0,10026,950,$$
18,WHRHK3S1mQc3PmhwsGRvbw,Bibble & Sip,4.5,10019,4666,$
19,H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,4.0,10024,1153,$$
0,XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,4.0,10027,2993,$$
1,zWem2SAbFc7lIYR2y9DE0g,Harlem Public,4.0,10031,911,$$
2,hw8ziubXsFocun6KR04VVg,Malecon Restaurant,4.0,10033,675,$$
4,Dwg-RgHUXsBfAi7G0V8LIg,Green Juice Cafe,5.0,10033,191,$
5,vQe7_ZW_jBSWKtgSiXGIOA,Soup Dumpling Plus,4.5,07024,783,$$
6,qwUPVBeV6oLdiCKHQvru5w,Tasty Deli,4.0,10032,271,$
7,QoEopgcby68Pyv1l52yiBg,Menya Sandaime,4.0,07024,753,$$
8,cyLw0vW5MrsF35-A6Dy03w,Saggio,4.0,10033,596,$$
10,9wrSQVOzd-Jxa9wPltjVCw,Pocion,4.5,10033,155,$$
11,C69uTzoWFaIWcpnYf2LbRw,ROKC,4.5,10031,384,$$
12,5gcrlif2enGxj7eKAoz-5g,Terravita,4.5,10033,137,$$
13,80dIz6llWEew4No641ZQKQ,Burger Heights,4.0,10033,392,$
14,NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,4.0,10031,674,$$
15,7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,4.0,10033,369,$$
16,4pDEVsC1JGI9Ba9Mjx5aGA,The Chipped Cup,4.0,10031,377,$$
17,sckKTPAj3_sg7HQsJIq2yw,So Kong Dong,4.0,07024,704,$$
18,wLzJbddDixAEZrF7VT6_hw,Bono Trattoria,4.0,10031,288,$$
19,6XX2Ytf8nYqh8dRhz9Kk_g,Mike's Bagels,4.0,10032,191,$
1,Dwg-RgHUXsBfAi7G0V8LIg,Green Juice Cafe,5.0,10033,191,$
2,hw8ziubXsFocun6KR04VVg,Malecon Restaurant,4.0,10033,675,$$
4,80dIz6llWEew4No641ZQKQ,Burger Heights,4.0,10033,392,$
5,cyLw0vW5MrsF35-A6Dy03w,Saggio,4.0,10033,596,$$
6,7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,4.0,10033,369,$$
7,9wrSQVOzd-Jxa9wPltjVCw,Pocion,4.5,10033,155,$$
8,5gcrlif2enGxj7eKAoz-5g,Terravita,4.5,10033,137,$$
9,XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,4.0,10027,2993,$$
10,zWem2SAbFc7lIYR2y9DE0g,Harlem Public,4.0,10031,911,$$
11,Sq_rG-TCyxnajp6jae89SA,Manolo Tapas,4.0,10033,262,$$
12,qwUPVBeV6oLdiCKHQvru5w,Tasty Deli,4.0,10032,271,$
13,HVeQNs_7zh3m-xCZ1ugslA,Beans and Vines,4.5,10034,410,$$
14,LIsCe_l7kUlv2cUs6AxNQQ,SUROSS Thai Bistro,4.5,10033,121,$
15,hpzm2ZMMccvsm3etCxnJEw,Le Chéile,4.0,10033,348,$$
16,Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,4.5,10034,382,$$
17,krx3qFc0QFRqLL3fyscJSQ,Cachapas y mas,4.0,10040,335,$
18,2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,4.0,10034,645,$$
19,zZpuUqF0iENnyYd2UYIX6w,Locksmith Bar,4.0,10040,325,$$
1,2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,4.0,10034,645,$$
2,HVeQNs_7zh3m-xCZ1ugslA,Beans and Vines,4.5,10034,410,$$
4,Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,4.5,10034,382,$$
5,_udiJL0Sq_qahchymwzxCg,CHOCnyc,4.5,10034,144,$$
6,rUBFgZU3QTk7IOgpccE8Og,Indian Road Cafe,4.0,10034,583,$$
7,krx3qFc0QFRqLL3fyscJSQ,Cachapas y mas,4.0,10040,335,$
8,ciHt5n5rmpby1YcC_6JVrg,Bronx Alehouse,4.0,10463,743,$$
9,Dwg-RgHUXsBfAi7G0V8LIg,Green Juice Cafe,5.0,10033,191,$
10,ykXZyQBXxoOMoZfaZMnHmg,Tryon Public House,4.0,10040,373,$$
11,FAUMdhzoesC3PEp0b1ujBg,Broadyke Meat Market,4.5,10034,77,$$
12,ZqDpOO44Lg-jKOrosrxrGg,G's Coffee Shop,4.5,10034,62,$
14,C3spvfEd8JQJie-yixRgpQ,Com Tam Ninh Kieu,4.0,10468,369,$$
15,GSTNeRXsT8CWImXzrBnP-g,Pizza Palace,4.5,10034,117,$
16,KAxYFGyOQ7ysCmYmh8jKtw,The Bronx Public,4.0,10463,426,$$
17,DCjRqV6kRPU0h-MaRRcVrQ,Inwood Bar and Grill,3.5,10034,388,$$
18,hw8ziubXsFocun6KR04VVg,Malecon Restaurant,4.0,10033,675,$$
19,q90TPhXy8D6C4aZaitoeUQ,Inwood Local,4.0,10034,209,$$
2,Dwg-RgHUXsBfAi7G0V8LIg,Green Juice Cafe,5.0,10033,191,$
3,HVeQNs_7zh3m-xCZ1ugslA,Beans and Vines,4.5,10034,410,$$
4,Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,4.5,10034,382,$$
5,krx3qFc0QFRqLL3fyscJSQ,Cachapas y mas,4.0,10040,335,$
6,hw8ziubXsFocun6KR04VVg,Malecon Restaurant,4.0,10033,675,$$
7,2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,4.0,10034,645,$$
8,cyLw0vW5MrsF35-A6Dy03w,Saggio,4.0,10033,596,$$
9,80dIz6llWEew4No641ZQKQ,Burger Heights,4.0,10033,392,$
10,7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,4.0,10033,369,$$
11,ykXZyQBXxoOMoZfaZMnHmg,Tryon Public House,4.0,10040,373,$$
12,_udiJL0Sq_qahchymwzxCg,CHOCnyc,4.5,10034,144,$$
13,zZpuUqF0iENnyYd2UYIX6w,Locksmith Bar,4.0,10040,325,$$
14,9wrSQVOzd-Jxa9wPltjVCw,Pocion,4.5,10033,155,$$
15,GSTNeRXsT8CWImXzrBnP-g,Pizza Palace,4.5,10034,117,$
16,rUBFgZU3QTk7IOgpccE8Og,Indian Road Cafe,4.0,10034,583,$$
17,5gcrlif2enGxj7eKAoz-5g,Terravita,4.5,10033,137,$$
18,FAUMdhzoesC3PEp0b1ujBg,Broadyke Meat Market,4.5,10034,77,$$
19,uGMDtii24Pg4-CQ3n0GXPQ,Bodega Pizza,4.0,10040,135,$$
0,jxJ5cnJ4C4SkERebb4g1-w,The French Workshop,4.5,11361,846,$$
1,Y7cKrhINvxMtYGh5I_V60g,Press 195,4.0,11361,911,$$
2,W2Dj_3C2ySoXgg1SaGVj6g,Nippon Cha,4.0,11361,756,$$
3,6KzJ3JEOQ4QrVbrrRtBxQw,Avli The Little Greek Tavern,4.0,11361,796,$$
4,jLK1bJkvBAWEGrmigscn0w,Martha's Country Bakery,3.5,11361,1114,$$
5,YCnGoJt8eZGUBrGucWTuKw,Chicken Lovers,4.0,11361,603,$$
6,ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,4.5,11364,466,$$
7,bSdguSmgdkPBfmD0bPUYKg,Jane's Eatery,4.5,11361,248,$
8,-YazuZbXAM_NOny8LpLQpQ,BKNY Thai Restaurant,4.0,11361,1232,$$
9,CZg05roVBkzu1QzxTHfkPw,Fino Wine & Tapas,4.0,11361,376,$$
10,yckkW5iFRiBOWsH3tZTr3Q,Hashi Ramen & Izakaya,4.0,11358,1067,$$
11,09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,4.0,11358,586,$$
12,DymuoD56_QaUQdRpZSiOEw,BCD Tofu House,4.0,11361,672,$$
13,c76v7CGWWjWj__18Mv2j5w,Ayna Agra Indian Restaurant,4.0,11361,368,$$
14,qYq2EW0LqO34HrvEa1rK_A,Krave It Sandwich Shop & Eatery,4.0,11361,600,$$
15,Ey29dYV1gAtalkwPH8k1vg,Taverna Kyclades - Bayside,4.0,11361,271,$$
16,aKajAmGI5NjFcLKvx_998w,Bean Square,4.0,11361,388,$$
17,qWGFjZJ2wJeDzt1QH7t5Xg,Aperitif Bistro Bayside,4.0,11361,433,$$
18,4x-lgRcsLHffWP5dvMqNMA,Bourbon Street,3.5,11361,675,$$
19,fJhzNx7t2QybrYudxULGoA,Maria's Mediterranean,4.0,11361,347,$$
0,kBZggrnSP1kcUMnsnfkTaQ,Nan Xiang Xiao Long Bao,4.0,11354,3387,$
1,CHlSivNP8U8R5ARvXvz8QQ,Spring Shabu-Shabu,4.0,11354,1129,$$
2,MBpcYNiqrmr8qcFSeJK5mQ,Mad For Chicken,4.0,11354,1676,$$
4,c06A8F4Z3hP5tJ2VetxCjA,Hahm Ji Bach,4.0,11354,1116,$$
5,R0y03SFOY0BdHRUT1LSO0Q,Shanghai You Garden,4.0,11354,1018,$$
6,W-drUupbzZmbq8QwNG7mDQ,New World Mall Food Court,4.0,11354,834,$
7,6NfeqE-5OBXfGBXhr4PJVg,The Dolar Shop,4.5,11354,725,$$$
8,741IMLpXPq755tDaEYXAtA,Joe's Steam Rice Roll,4.5,11354,548,$
9,xkoWpDYcWVHPhAWPopcdDg,Prince Tea House,4.0,11354,854,$$
10,dUxhYX4hfWa4wDfIFgii3g,Kimganae,4.0,11354,718,$$
11,ae8AqaVJ0sUHT4eJwMq-Pg,Spot Dessert Bar,4.0,11354,592,$$
12,ZybTcEwBUeQqiiyyBpoiPQ,White Bear,4.0,11354,929,$
13,Y5NjZuIkWnV-ntd7BeUjzg,Little Sheep Mongolian Hot Pot,4.0,11354,629,$$
14,wUu9WcGjP8KS6KlpARChyQ,Gyu-Kaku Japanese BBQ,4.5,11354,523,$$
15,Cf_XvhoRJj9Ku0glKGu7aQ,Lucia Pizza,4.5,11354,503,$
16,G77Fo795EhpO48Lst9eo3A,Pelicana Chicken,4.5,11358,801,$$
17,cqaEC8brOh7P2OLT_r2xNg,The Coop,4.0,11354,825,$$
18,VdCocfnQaoZUa-2uOxubaw,Joe's Shanghai,3.5,11354,1109,$$
19,mnj9O1tbCKiAN5zWMe5v8w,Picnic Garden,3.5,11354,1288,$$
0,4CAJ-JvgbzBdoWq1CXtCFw,Umi Sushi,4.5,11366,595,$$
1,cegA4jf16vEt7NCQ7cpu2w,Kin'd,4.5,11366,579,$$
2,-YazuZbXAM_NOny8LpLQpQ,BKNY Thai Restaurant,4.0,11361,1232,$$
3,MBpcYNiqrmr8qcFSeJK5mQ,Mad For Chicken,4.0,11354,1676,$$
4,G77Fo795EhpO48Lst9eo3A,Pelicana Chicken,4.5,11358,801,$$
5,yckkW5iFRiBOWsH3tZTr3Q,Hashi Ramen & Izakaya,4.0,11358,1067,$$
6,uazg6WhYVOw3jhWCG_MDBg,Sup Thai Kitchen,4.5,11366,254,$$
7,8B114TOS43nWQhPAP1gUSQ,Brother's Pizzeria,4.5,11365,223,$
8,psx14GCq03cuRCWJIs0CuQ,Bagel Oasis,4.0,11365,336,$
9,jxJ5cnJ4C4SkERebb4g1-w,The French Workshop,4.5,11361,846,$$
10,ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,4.5,11364,466,$$
11,09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,4.0,11358,586,$$
12,-8HsKILlFcC8ieznte56eg,Lulu's Bakery,4.0,11366,347,$$
13,c06A8F4Z3hP5tJ2VetxCjA,Hahm Ji Bach,4.0,11354,1116,$$
14,Y7cKrhINvxMtYGh5I_V60g,Press 195,4.0,11361,911,$$
15,AFSKnTfvIWVdCwrp8xKcyQ,White Noise Coffee Co,4.0,11358,546,$
16,W2Dj_3C2ySoXgg1SaGVj6g,Nippon Cha,4.0,11361,756,$$
17,5WMGy-lEcQPfLb3q7erS-Q,Acquista Trattoria,4.0,11366,369,$$
18,YCnGoJt8eZGUBrGucWTuKw,Chicken Lovers,4.0,11361,603,$$
19,6KzJ3JEOQ4QrVbrrRtBxQw,Avli The Little Greek Tavern,4.0,11361,796,$$
0,cegA4jf16vEt7NCQ7cpu2w,Kin'd,4.5,11366,579,$$
1,fdiQ0DmD4sfcwGQTHEanog,The Door,3.5,11434,810,$$
3,-8HsKILlFcC8ieznte56eg,Lulu's Bakery,4.0,11366,347,$$
4,I-kONk_Y_0L6_L5urN-JQg,Gaby's Pizza,3.5,11423,433,$
5,wTlEh4QMyrkIlEakEgpGHA,West Bar & Lounge,4.0,11413,98,$$
6,MfO-RVlhi9DjpB4KaEVxwg,Cara Mia Restaurant,4.5,11427,193,$$
7,gD8O-H5OI5SdysZsbmWGig,A Live Kitchen,4.5,11413,69,$$
8,VLU_pUKzdAPSr_dBAFZEfQ,Girasoles Mexican Cuisine,4.5,11423,48,$$
9,kxj7TPtJY2zbEjGV0PYfAA,Le Bon Pain Bakery,4.0,11428,96,$
10,5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,4.0,11427,153,$$
11,DFxqKgVoJxYmKLIBxjpJLA,Chris & Sons Roti Shop and Bakery,4.5,11412,50,$
12,rZh-JHEqaK6EesZexrpQFQ,Rice & Beans Restaurant,4.5,11413,125,$
13,SfB-k41gTR7nrEqWPHf_ng,Caribbean Delights,4.0,11428,118,$
15,hQSoqj7C19DJWwA0ZUKltw,Sweeterman's Pastries,5.0,11427,30,$
16,QuoKMoQY_0iSW_zxh9DuGA,Romeo's Pizza,4.0,11366,134,$
17,QAayOEupYT_5eHLB04xKKA,Smoke BBQ Pit,3.0,11434,206,$$
18,kqTitCG90ORnKZq45vHS1g,Maxine's on the Boulevard,3.5,11412,57,$$
19,zOidWChUejS-lHyd3Cv6ug,Greek Family Kitchen,4.0,11364,198,$$
0,Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,4.0,11109,3024,$$
1,YgQ1AVY9JLSMjSRX3Hzj1g,LIC Market,4.0,11101,775,$$
2,3lLBRLbXAIgd1yZgWgnfeg,Dutch Kills,4.0,11101,751,$$
3,dgaNriM1VdI2nGochhHE_g,Casa Enrique,4.0,11101,1146,$$
